latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
4.573,33.613,308.5,1.1,1.1,2015-02-25, 20:00,T,61,5.0       ,294.2,10.3
4.332,33.425,306.1,1.1,1.1,2015-02-25, 20:00,T,31,5.0       ,291.3,13
4.329,33.431,312.6,1.1,1.1,2015-02-25, 20:00,T,79,5.0       ,291.9,18.2
3.974,32.606,313.3,1.3,1.1,2015-02-25, 20:00,T,81,5.0       ,289.2,24.6
4,34.1,308.5,1.1,1,2015-02-25, 20:00,T,61,5.0       ,294.4,11.2
3.672,34.378,305.5,1.1,1,2015-02-25, 20:00,T,32,5.0       ,292.6,9.2
2.309,35.202,307.4,1,1,2015-02-25, 20:00,T,54,5.0       ,295.6,7.4
0.543,36.301,354.4,1,1,2015-02-25, 20:00,T,100,5.0       ,293.2,84.9
0.544,36.31,375.1,1,1,2015-02-25, 20:00,T,100,5.0       ,295.4,147.1
0.534,36.302,323.6,1,1,2015-02-25, 20:00,T,100,5.0       ,289.1,29.7
-0.076,35.705,309.9,1,1,2015-02-25, 20:00,T,68,5.0       ,283,19.4
-1.515,29.235,308.1,2.9,1.6,2015-02-25, 20:00,T,59,5.0       ,271.3,82.8
-1.529,29.24,313,2.9,1.6,2015-02-25, 20:00,T,81,5.0       ,272.1,102
-1.517,29.248,315.5,2.9,1.6,2015-02-25, 20:00,T,88,5.0       ,271.9,118
-6.216,39.428,317.4,1.1,1,2015-02-25, 20:00,T,93,5.0       ,295.3,20.1
-6.417,38.604,305.2,1,1,2015-02-25, 20:00,T,24,5.0       ,294.8,6.3
33.633,-117.408,334.7,1.7,1.3,2015-02-25, 19:00,T,86,5.0       ,293.1,92.9
33.637,-117.425,336.3,1.7,1.3,2015-02-25, 19:00,T,87,5.0       ,293.7,98
35.076,-118.96,321,1.3,1.1,2015-02-25, 19:00,T,73,5.0       ,292.1,32.1
35.121,-118.87,324.2,1.3,1.1,2015-02-25, 19:00,T,77,5.0       ,292.3,36
35.131,-118.867,320.7,1.3,1.1,2015-02-25, 19:00,T,73,5.0       ,293.1,29.2
35.236,-119.103,314.4,1.2,1.1,2015-02-25, 19:00,T,57,5.0       ,293.8,20.9
35.214,-118.81,311.5,1.3,1.1,2015-02-25, 19:00,T,49,5.0       ,294.7,15.1
35.217,-118.824,317.5,1.3,1.1,2015-02-25, 19:00,T,68,5.0       ,294.9,24.8
35.53,-119.188,320.5,1.2,1.1,2015-02-25, 19:00,T,73,5.0       ,293.5,29
35.533,-119.201,318.7,1.2,1.1,2015-02-25, 19:00,T,70,5.0       ,293.1,26.6
35.824,-119.27,310.2,1.2,1.1,2015-02-25, 19:00,T,31,5.0       ,296.5,10.6
35.986,-120.088,326.4,1.1,1,2015-02-25, 19:00,T,69,5.0       ,300.6,28.3
38.006,-121.598,312.4,1,1,2015-02-25, 19:00,T,47,5.0       ,291.3,16
39.547,-122.161,350.4,1,1,2015-02-25, 19:00,T,95,5.0       ,292.5,73
43.96,-118.469,321,1,1,2015-02-25, 19:00,T,73,5.0       ,277.3,33.3
43.962,-118.481,320.6,1,1,2015-02-25, 19:00,T,73,5.0       ,277.8,33
45.971,-118.548,312.2,1,1,2015-02-25, 19:00,T,53,5.0       ,284.2,16.6
45.99,-118.609,321,1,1,2015-02-25, 19:00,T,73,5.0       ,284.8,26.7
-28.486,-71.216,326.2,1.1,1,2015-02-25, 18:45,A,60,5.0       ,308.8,12.3
5.657,-73.02,312.4,2.7,1.6,2015-02-25, 18:50,A,49,5.0       ,291.3,33
4.317,-70.174,317.2,4.3,1.9,2015-02-25, 18:50,A,54,5.0       ,288.4,102.3
4.316,-70.169,317.4,4.3,1.9,2015-02-25, 18:50,A,56,5.0       ,288.1,95.5
1.283,-78.834,313.6,1,1,2015-02-25, 18:50,A,37,5.0       ,293.4,7.4
1.716,-73.756,317.5,2,1.4,2015-02-25, 18:50,A,68,5.0       ,299.2,27.5
1.179,-74.62,372.2,1.7,1.3,2015-02-25, 18:50,A,87,5.0       ,280,276.6
0.067,-80.052,317.6,1,1,2015-02-25, 18:50,A,0,5.0       ,299.7,9.9
-0.955,-79.354,319.2,1,1,2015-02-25, 18:50,A,71,5.0       ,297,11.8
-1.44,-79.464,316.5,1,1,2015-02-25, 18:50,A,35,5.0       ,296.6,8.8
-1.449,-79.463,317.4,1,1,2015-02-25, 18:50,A,40,5.0       ,296.3,9.6
-1.565,-79.753,316.7,1,1,2015-02-25, 18:50,A,60,5.0       ,295.3,11.1
-1.629,-79.563,315.5,1,1,2015-02-25, 18:50,A,64,5.0       ,297.6,8.1
-1.873,-79.981,317.6,1,1,2015-02-25, 18:50,A,61,5.0       ,290.8,10.8
-1.809,-79.534,323.7,1,1,2015-02-25, 18:50,A,73,5.0       ,296.5,16.3
-1.808,-79.525,321.8,1,1,2015-02-25, 18:50,A,37,5.0       ,298.6,13.3
22.917,-82.074,338,1.1,1.1,2015-02-25, 18:55,A,89,5.0       ,302.7,42.9
22.914,-82.068,321.6,1.1,1.1,2015-02-25, 18:55,A,66,5.0       ,303.7,13.6
22.74,-82.806,318.1,1,1,2015-02-25, 18:55,A,63,5.0       ,301.4,9.8
22.742,-82.796,330.3,1.1,1,2015-02-25, 18:55,A,83,5.0       ,304.1,26.4
22.92,-81.15,322.9,1.2,1.1,2015-02-25, 18:55,A,68,5.0       ,301.7,16.8
