latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-13.093,-56.371,315.4,1.6,1.2,2015-04-30, 17:10,A,34,5.0       ,298.5,22.9
-12.871,-54.255,319.7,1.2,1.1,2015-04-30, 17:10,A,46,5.0       ,302.8,17.9
-13.046,-55.027,318,1.3,1.1,2015-04-30, 17:10,A,46,5.0       ,301.1,20
-13.035,-54.713,312.5,1.2,1.1,2015-04-30, 17:10,A,54,5.0       ,296.9,13.5
-12.726,-52.337,313.8,1,1,2015-04-30, 17:10,A,36,5.0       ,299,12.8
-13.104,-54.698,315.9,1.2,1.1,2015-04-30, 17:10,A,42,5.0       ,300.7,17.1
-13.103,-54.687,318.2,1.2,1.1,2015-04-30, 17:10,A,66,5.0       ,301.4,19.7
-13.073,-54.246,315.7,1.2,1.1,2015-04-30, 17:10,A,40,5.0       ,299.9,13.8
-13.083,-54.245,318.5,1.2,1.1,2015-04-30, 17:10,A,62,5.0       ,301.9,17.5
-13.081,-54.234,313.9,1.2,1.1,2015-04-30, 17:10,A,29,5.0       ,297.9,11.2
-13.04,-53.678,315.5,1.1,1,2015-04-30, 17:10,A,61,5.0       ,300.5,13.2
-13.039,-53.667,315.8,1.1,1,2015-04-30, 17:10,A,59,5.0       ,300.9,13.3
-13.208,-54.324,314.8,1.2,1.1,2015-04-30, 17:10,A,62,5.0       ,299.2,16.4
-13.283,-54.741,319.1,1.2,1.1,2015-04-30, 17:10,A,42,5.0       ,301.2,20
-13.204,-54.076,320.2,1.1,1.1,2015-04-30, 17:10,A,40,5.0       ,301,15.9
-13.422,-55.344,313.2,1.4,1.2,2015-04-30, 17:10,A,22,5.0       ,298.6,16.9
-13.349,-54.464,317,1.2,1.1,2015-04-30, 17:10,A,65,5.0       ,299.6,16
-13.415,-54.505,316.7,1.2,1.1,2015-04-30, 17:10,A,47,5.0       ,300.9,14.9
-13.226,-53.025,318.2,1,1,2015-04-30, 17:10,A,67,5.0       ,301.9,16.6
-13.404,-53.87,318.3,1.1,1.1,2015-04-30, 17:10,A,43,5.0       ,301.2,17.4
-13.555,-54.098,316.7,1.2,1.1,2015-04-30, 17:10,A,34,5.0       ,301.4,19.7
-13.587,-53.902,318.9,1.1,1.1,2015-04-30, 17:10,A,12,5.0       ,302.6,16.7
-14.079,-51.886,318.8,1,1,2015-04-30, 17:10,A,70,5.0       ,303.8,13.1
-14.529,-53.904,312.7,1.2,1.1,2015-04-30, 17:10,A,36,5.0       ,298.3,10.7
-16.278,-51.642,312.5,1,1,2015-04-30, 17:10,A,46,5.0       ,299.2,5.7
-16.718,-49.973,313.1,1,1,2015-04-30, 17:10,A,57,5.0       ,300.7,7.6
37.123,-94.467,311.6,1.2,1.1,2015-04-30, 17:20,T,37,5.0       ,298.9,7
37.898,-97.907,323.3,1,1,2015-04-30, 17:20,T,76,5.0       ,305.5,13
37.914,-98.02,324.2,1,1,2015-04-30, 17:20,T,77,5.0       ,305,14.9
37.915,-98.032,326.5,1,1,2015-04-30, 17:20,T,80,5.0       ,306.1,18.2
37.907,-97.905,329.4,1,1,2015-04-30, 17:20,T,82,5.0       ,305.6,21.2
38.158,-98.594,315.8,1,1,2015-04-30, 17:20,T,62,5.0       ,302.2,8.2
38.168,-98.592,342.3,1,1,2015-04-30, 17:20,T,91,5.0       ,303.6,49.2
38.159,-98.124,318,1,1,2015-04-30, 17:20,T,60,5.0       ,304.3,7.2
37.757,-95.295,324,1.1,1,2015-04-30, 17:20,T,77,5.0       ,302.7,22
38.167,-96.174,316.9,1,1,2015-04-30, 17:20,T,67,5.0       ,301.6,9.4
38.168,-96.186,315.7,1,1,2015-04-30, 17:20,T,64,5.0       ,302.4,7.6
38.443,-96.648,333.6,1,1,2015-04-30, 17:20,T,86,5.0       ,307.4,29.7
8.837,-62.077,317.6,1.9,1.3,2015-04-30, 17:15,A,31,5.0       ,298.2,28
7.96,-66.809,324.1,4.6,2,2015-04-30, 17:15,A,77,5.0       ,304.3,93.5
7.918,-66.844,327.2,4.6,2,2015-04-30, 17:15,A,75,5.0       ,303.7,132.7
7.925,-66.803,329.1,4.6,2,2015-04-30, 17:15,A,82,5.0       ,303.9,146.2
8.772,-61.905,316.3,1.8,1.3,2015-04-30, 17:15,A,66,5.0       ,296,29.4
7.953,-66.842,322.3,4.6,2,2015-04-30, 17:15,A,56,5.0       ,303.6,75.5
8.736,-62.053,320.4,1.9,1.3,2015-04-30, 17:15,A,73,5.0       ,295.3,44.5
8.76,-61.903,312.1,1.8,1.3,2015-04-30, 17:15,A,43,5.0       ,295.9,19.3
7.918,-66.836,337,4.6,2,2015-04-30, 17:15,A,88,5.0       ,304,273.2
7.925,-66.795,324.2,4.6,2,2015-04-30, 17:15,A,73,5.0       ,303.7,87.5
8.3,-64.224,326.2,2.9,1.6,2015-04-30, 17:15,A,79,5.0       ,303.5,59
8.704,-61.754,310.3,1.8,1.3,2015-04-30, 17:15,A,29,5.0       ,295.3,16.1
8.298,-64.219,325.6,2.9,1.6,2015-04-30, 17:15,A,79,5.0       ,303.8,54.2
8.625,-62.1,324.3,1.9,1.4,2015-04-30, 17:15,A,65,5.0       ,299.3,45.4
8.628,-62.083,319.8,1.9,1.4,2015-04-30, 17:15,A,34,5.0       ,299.5,30.5
8.316,-63.843,326.4,2.7,1.6,2015-04-30, 17:15,A,79,5.0       ,298.4,52.6
8.32,-63.82,327.3,2.7,1.6,2015-04-30, 17:15,A,80,5.0       ,301.7,57.9
7.756,-66.932,323.9,4.7,2,2015-04-30, 17:15,A,77,5.0       ,303.6,96
8.473,-62.721,325,2.2,1.4,2015-04-30, 17:15,A,51,5.0       ,302.7,30.8
7.756,-66.925,322.6,4.7,2,2015-04-30, 17:15,A,75,5.0       ,303.7,79.1
8.159,-64.06,340.2,2.8,1.6,2015-04-30, 17:15,A,90,5.0       ,304,144.8
8.628,-61.124,323.4,1.6,1.3,2015-04-30, 17:15,A,76,5.0       ,300.2,40.8
8.167,-64.082,325.3,2.8,1.6,2015-04-30, 17:15,A,69,5.0       ,301.4,43.2
8.17,-64.057,335.2,2.8,1.6,2015-04-30, 17:15,A,87,5.0       ,303.8,105.9
8.627,-61.134,314.7,1.6,1.3,2015-04-30, 17:15,A,24,5.0       ,301,16.8
8.629,-61.119,321.3,1.6,1.3,2015-04-30, 17:15,A,72,5.0       ,299.6,32.7
10.647,-13.675,337.7,2.1,1.4,2015-04-30, 14:00,A,77,5.0       ,276.3,117.7
10.92,-12.011,319.6,1.6,1.2,2015-04-30, 14:00,A,40,5.0       ,292.9,20
11.464,-8.468,337.1,1,1,2015-04-30, 14:00,A,63,5.0       ,317.5,16.7
10.551,-14.17,361.3,2.3,1.5,2015-04-30, 14:00,A,100,5.0       ,285.7,308.3
10.632,-13.691,358.5,2.1,1.4,2015-04-30, 14:00,A,99,5.0       ,280.4,247.3
10.635,-13.672,344.9,2.1,1.4,2015-04-30, 14:00,A,93,5.0       ,280.3,154.9
10.609,-13.748,343,2.1,1.4,2015-04-30, 14:00,A,72,5.0       ,271.4,127.2
7.921,-65.209,328,3.5,1.8,2015-04-30, 17:15,A,76,5.0       ,297.7,98.7
7.747,-66.036,331.7,4.1,1.9,2015-04-30, 17:15,A,77,5.0       ,302.9,165
7.753,-66,339.4,4,1.9,2015-04-30, 17:15,A,89,5.0       ,303.1,257.4
7.672,-66.367,324.1,4.3,1.9,2015-04-30, 17:15,A,77,5.0       ,303.4,99.7
7.742,-66.029,336.2,4.1,1.9,2015-04-30, 17:15,A,86,5.0       ,301.8,223.3
7.748,-65.993,332.7,4,1.9,2015-04-30, 17:15,A,77,5.0       ,301.6,175.5
7.669,-66.36,324.7,4.3,1.9,2015-04-30, 17:15,A,72,5.0       ,303.1,106
8.434,-61.561,326.8,1.8,1.3,2015-04-30, 17:15,A,80,5.0       ,298.8,59.5
7.744,-64.98,328,3.4,1.7,2015-04-30, 17:15,A,0,5.0       ,297,101.7
7.743,-65.004,320.2,3.4,1.7,2015-04-30, 17:15,A,49,5.0       ,295.7,58.1
7.748,-64.974,324.8,3.4,1.7,2015-04-30, 17:15,A,0,5.0       ,297.1,77
7.699,-64.609,328.4,3.1,1.7,2015-04-30, 17:15,A,74,5.0       ,301.2,90.7
7.704,-64.581,328.7,3.1,1.7,2015-04-30, 17:15,A,71,5.0       ,305,86.6
7.701,-64.604,331.7,3.1,1.7,2015-04-30, 17:15,A,84,5.0       ,301,114.6
7.706,-64.577,325.7,3.1,1.7,2015-04-30, 17:15,A,49,5.0       ,305.4,62.3
7.288,-66.478,341,4.5,1.9,2015-04-30, 17:15,A,90,5.0       ,304.2,314.8
8.033,-61.964,313.2,1.9,1.4,2015-04-30, 17:15,A,27,5.0       ,296.3,17.3
7.279,-66.51,325.8,4.5,2,2015-04-30, 17:15,A,58,5.0       ,302.6,109.8
7.286,-66.47,340.1,4.5,1.9,2015-04-30, 17:15,A,90,5.0       ,303.9,299.9
7.494,-64.737,335.4,3.2,1.7,2015-04-30, 17:15,A,87,5.0       ,299.1,164.3
7.499,-64.708,323.6,3.2,1.7,2015-04-30, 17:15,A,66,5.0       ,299.5,60.3
